judet,cod_siruta,localitate,pop,localitate_clean,judet_uat,uat_cod
VÂLCEA,172698,ROȘIILE,2247,rosiile,VL,2539495
VÂLCEA,172812,RUNCU,860,runcu,VL,2541029
VÂLCEA,172894,SĂLĂTRUCEL,1932,salatrucel,VL,2541665
VÂLCEA,172947,SCUNDU,1723,scundu,VL,2573926
VÂLCEA,172992,SINEȘTI,2181,sinesti,VL,2541398
VÂLCEA,173686,ȘIRINEASA,2099,sirineasa,VL,2541134
VÂLCEA,173061,SLĂTIOARA,3366,slatioara,VL,2541517
VÂLCEA,173132,STĂNEȘTI,989,stanesti,VL,2541290
VÂLCEA,173748,ȘTEFĂNEȘTI,3106,stefanesti,VL,2573918
VÂLCEA,173230,STOENEȘTI,3203,stoenesti,VL,2541860
VÂLCEA,173374,STOILEȘTI,3341,stoilesti,VL,2541142
VÂLCEA,173533,STROEȘTI,2336,stroesti,VL,2541525
VÂLCEA,173793,ȘUȘANI,2979,susani,VL,2573977
VÂLCEA,173597,SUTEȘTI,1683,sutesti,VL,2573985
VÂLCEA,173855,TETOIU,2206,tetoiu,VL,2541746
VÂLCEA,174496,TITEȘTI,646,titesti,VL,15170186
VÂLCEA,173935,TOMȘANI,3321,tomsani,VL,2541550
VÂLCEA,174021,VAIDEENI,3634,vaideeni,VL,2541401
VÂLCEA,174085,VALEA MARE,2363,valea mare,VL,2541754
VÂLCEA,174156,VLĂDEȘTI,3330,vladesti,VL,2540635
VÂLCEA,174218,VOICEȘTI,1416,voicesti,VL,2573993
VÂLCEA,174254,VOINEASA,1224,voineasa,VL,2541690
VÂLCEA,174290,ZĂTRENI,1934,zatreni,VL,2541380
VRANCEA,174744,MUNICIPIUL FOCȘANI,66719,municipiul focsani,VN,4350645
VRANCEA,174860,MUNICIPIUL ADJUD,15178,municipiul adjud,VN,4350491
VRANCEA,174922,ORAȘ MĂRĂȘEȘTI,11314,orasul marasesti,VN,4410623
VRANCEA,175019,ORAȘ ODOBEȘTI,9423,orasul odobesti,VN,4297827
VRANCEA,175055,ORAȘ PANCIU,6921,orasul panciu,VN,4447320
VRANCEA,175126,ANDREIAȘU DE JOS,1461,andreiasu de jos,VN,4447304
VRANCEA,175206,BĂLEȘTI,1938,balesti,VN,4410704
VRANCEA,175224,BÂRSEȘTI,1132,barsesti,VN,4350777
VRANCEA,178929,BILIEȘTI,2395,biliesti,VN,16332375
VRANCEA,175260,BOGHEȘTI,1264,boghesti,VN,4297878
VRANCEA,175368,BOLOTEȘTI,5203,bolotesti,VN,4297754
VRANCEA,175439,BORDEȘTI,1584,bordesti,VN,4297657
VRANCEA,175466,BROȘTENI,2388,brosteni,VN,4350653
VRANCEA,174780,CÂMPINEANCA,4595,campineanca,VN,4297983
VRANCEA,175670,CÂMPURI,3443,campuri,VN,4718128
VRANCEA,175732,CÂRLIGELE,3378,carligele,VN,4298067
VRANCEA,175509,CHIOJDENI,2352,chiojdeni,VN,4350769
VRANCEA,175590,CIORĂȘTI,2745,ciorasti,VN,4350432
VRANCEA,175787,CORBIȚA,1598,corbita,VN,4298121
VRANCEA,175885,COTEȘTI,4772,cotesti,VN,4298032
VRANCEA,175938,DUMBRĂVENI,4174,dumbraveni,VN,4297665
VRANCEA,175983,DUMITREȘTI,4089,dumitresti,VN,4297690
VRANCEA,176150,FITIONEȘTI,2247,fitionesti,VN,4447193
VRANCEA,176212,GAROAFA,4432,garoafa,VN,4350718
VRANCEA,174824,GOLEȘTI,4885,golesti,VN,4297967
VRANCEA,178938,GOLOGANU,2705,gologanu,VN,16373340
VRANCEA,176301,GUGEȘTI,6091,gugesti,VN,4297800
VRANCEA,176338,GURA CALIȚEI,2558,gura calitei,VN,4350580
VRANCEA,176445,HOMOCEA,7312,homocea,VN,4350688
VRANCEA,176506,JARIȘTEA,4027,jaristea,VN,4298016
VRANCEA,176551,JITIA,1443,jitia,VN,4350696
VRANCEA,176613,MĂICĂNEȘTI,3826,maicanesti,VN,4297770
VRANCEA,176686,MERA,3671,mera,VN,4350726
VRANCEA,176748,MILCOVUL,3537,milcovul,VN,4297592
VRANCEA,176793,MOVILIȚA,3476,movilita,VN,4350700
VRANCEA,176855,NĂNEȘTI,1849,nanesti,VN,4350548
VRANCEA,176891,NĂRUJA,1806,naruja,VN,4447460
VRANCEA,178885,NEGRILEȘTI,1464,negrilesti,VN,15534708
VRANCEA,176944,NEREJU,4240,nereju,VN,4298075
VRANCEA,177003,NISTOREȘTI,1840,nistoresti,VN,4447274
VRANCEA,178947,OBREJIȚA,1544,obrejita,VN,16332383
VRANCEA,177101,PALTIN,1968,paltin,VN,4297959
VRANCEA,178910,PĂULEȘTI,1815,paulesti,VN,15541160
VRANCEA,177236,PĂUNEȘTI,5923,paunesti,VN,4560213
VRANCEA,178894,PLOSCUȚENI,2672,ploscuteni,VN,15534716
VRANCEA,177263,POIANA CRISTEI,2618,poiana cristei,VN,4298024
VRANCEA,178901,POPEȘTI,2814,popesti,VN,15541179
VRANCEA,177352,PUFEȘTI,4174,pufesti,VN,4350459
VRANCEA,177405,RĂCOASA,3148,racoasa,VN,4639032
VRANCEA,178956,RĂSTOACA,2059,rastoaca,VN,16380763
VRANCEA,177469,REGHIU,2039,reghiu,VN,4350602
VRANCEA,177557,RUGINEȘTI,4129,ruginesti,VN,4297746
VRANCEA,177600,SIHLEA,4989,sihlea,VN,4447436
VRANCEA,177655,SLOBOZIA BRADULUI,8930,slobozia bradului,VN,4410658
VRANCEA,177726,SLOBOZIA CIORĂȘTI,1660,slobozia ciorasti,VN,4297843
VRANCEA,177762,SOVEJA,2007,soveja,VN,4447339
VRANCEA,178965,SPULBER,1241,spulber,VN,17750074
VRANCEA,177799,STRĂOANE,3435,straoane,VN,4499613
VRANCEA,177842,SURAIA,5705,suraia,VN,4350610
VRANCEA,178046,TÂMBOEȘTI,3151,tamboesti,VN,4297720
VRANCEA,177879,TĂNĂSOAIA,1812,tanasoaia,VN,4297789
VRANCEA,177986,TĂTĂRANU,3910,tataranu,VN,4297860
VRANCEA,178180,ȚIFEȘTI,5028,tifesti,VN,4350661
VRANCEA,178117,TULNICI,4137,tulnici,VN,4297703
VRANCEA,178279,URECHEȘTI,2783,urechesti,VN,4298113
VRANCEA,178313,VALEA SĂRII,1899,valea sarii,VN,4297797
VRANCEA,178607,VÂNĂTORI,6624,vanatori,VN,4297975
VRANCEA,178689,VÂRTEȘCOIU,3421,vartescoiu,VN,4298130
VRANCEA,178377,VIDRA,5829,vidra,VN,4297649
VRANCEA,178475,VINTILEASCA,1724,vintileasca,VN,4297886
VRANCEA,178545,VIZANTEA-LIVEZI,3614,vizantea-livezi,VN,4499621
VRANCEA,178750,VRÂNCIOAIA,2162,vrancioaia,VN,4447266
VRANCEA,178821,VULTURU,6873,vulturu,VN,4298059
MUNICIPIUL BUCUREȘTI,179132,MUNICIPIUL BUCUREȘTI,1716983,municipiul bucuresti,B,4267117
MUNICIPIUL BUCUREȘTI,179141,SECTORUL 1,224764,sectorul 1,B,4505359
MUNICIPIUL BUCUREȘTI,179150,SECTORUL 2,290507,sectorul 2,B,4204038
MUNICIPIUL BUCUREȘTI,179169,SECTORUL 3,373566,sectorul 3,B,4420465
MUNICIPIUL BUCUREȘTI,179178,SECTORUL 4,262780,sectorul 4,B,4316422
MUNICIPIUL BUCUREȘTI,179187,SECTORUL 5,239607,sectorul 5,B,4433953
MUNICIPIUL BUCUREȘTI,179196,SECTORUL 6,325759,sectorul 6,B,4340730
ALBA,AB,JUDETUL ALBA,325941,judetul alba,AB,4562583
ARAD,AR,JUDETUL ARAD,410143,judetul arad,AR,3519941
ARGEȘ,AG,JUDETUL ARGEȘ,569932,judetul arges,AG,4229512
BACĂU,BC,JUDETUL BACĂU,601387,judetul bacau,BC,5057580
BIHOR,BH,JUDETUL BIHOR,551297,judetul bihor,BH,4244997
BISTRIȚA-NĂSĂUD,BN,JUDETUL BISTRIȚA-NĂSĂUD,295988,judetul bistrita-nasaud,BN,4347550
BOTOȘANI,BT,JUDETUL BOTOȘANI,392821,judetul botosani,BT,3372955
BRAȘOV,BV,JUDETUL BRAȘOV,546615,judetul brasov,BV,4384150
BRĂILA,BR,JUDETUL BRĂILA,281452,judetul braila,BR,4205491
BUZĂU,BZ,JUDETUL BUZĂU,404979,judetul buzau,BZ,3662495
CARAȘ-SEVERIN,CS,JUDETUL CARAȘ-SEVERIN,246588,judetul caras-severin,CS,3227890
CLUJ,CJ,JUDETUL CLUJ,679141,judetul cluj,CJ,4288110
CONSTANȚA,CT,JUDETUL CONSTANȚA,655997,judetul constanta,CT,2981739
COVASNA,CV,JUDETUL COVASNA,200042,judetul covasna,CV,4201988
CĂLĂRAȘI,CL,JUDETUL CĂLĂRAȘI,283458,judetul calarasi,CL,4294030
DOLJ,DJ,JUDETUL DOLJ,599442,judetul dolj,DJ,4417150
DÂMBOVIȚA,DB,JUDETUL DÂMBOVIȚA,479404,judetul dambovita,DB,4280205
GALAȚI,GL,JUDETUL GALAȚI,496892,judetul galati,GL,3127476
GIURGIU,GR,JUDETUL GIURGIU,262066,judetul giurgiu,GR,4938042
GORJ,GJ,JUDETUL GORJ,314684,judetul gorj,GJ,4956057
HARGHITA,HR,JUDETUL HARGHITA,291950,judetul harghita,HR,4245763
HUNEDOARA,HD,JUDETUL HUNEDOARA,361657,judetul hunedoara,HD,4374474
IALOMIȚA,IL,JUDETUL IALOMIȚA,250816,judetul ialomita,IL,4231776
IAȘI,IS,JUDETUL IAȘI,760774,judetul iasi,IS,4540712
ILFOV,IF,JUDETUL ILFOV,542686,judetul ilfov,IF,4192545
MARAMUREȘ,MM,JUDETUL MARAMUREȘ,452475,judetul maramures,MM,3627315
MEHEDINȚI,MH,JUDETUL MEHEDINȚI,234339,judetul mehedinti,MH,4337344
MUREȘ,MS,JUDETUL MUREȘ,518193,judetul mures,MS,4322980
NEAMȚ,NT,JUDETUL NEAMȚ,454203,judetul neamt,NT,2612839
OLT,OT,JUDETUL OLT,383280,judetul olt,OT,4394706
PRAHOVA,PH,JUDETUL PRAHOVA,695117,judetul prahova,PH,2842889
SATU MARE,SM,JUDETUL SATU MARE,330668,judetul satu mare,SM,3897378
SIBIU,SB,JUDETUL SIBIU,388325,judetul sibiu,SB,4406223
SUCEAVA,SV,JUDETUL SUCEAVA,642551,judetul suceava,SV,4244512
SĂLAJ,SJ,JUDETUL SĂLAJ,212224,judetul salaj,SJ,4494764
TELEORMAN,TR,JUDETUL TELEORMAN,323544,judetul teleorman,TR,4652686
TIMIȘ,TM,JUDETUL TIMIȘ,650533,judetul timis,TM,4358029
TULCEA,TL,JUDETUL TULCEA,193355,judetul tulcea,TL,4321607
VASLUI,VS,JUDETUL VASLUI,374700,judetul vaslui,VS,3394171
VRANCEA,VN,JUDETUL VRANCEA,335312,judetul vrancea,VN,4350394
VÂLCEA,VL,JUDETUL VÂLCEA,341861,judetul valcea,VL,2540929
